# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Wed Jun 12 01:29:03 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total CH4
1.781030000e+00 9.99053e-01 9.99053e-01
1.781040000e+00 9.99255e-01 9.99255e-01
1.781050000e+00 9.99344e-01 9.99344e-01
1.781060000e+00 9.99233e-01 9.99233e-01
1.781070000e+00 9.98830e-01 9.98830e-01
1.781080000e+00 9.97629e-01 9.97629e-01
1.781090000e+00 9.95471e-01 9.95471e-01
1.781100000e+00 9.94397e-01 9.94397e-01
1.781110000e+00 9.97526e-01 9.97526e-01
1.781120000e+00 9.98680e-01 9.98680e-01
1.781130000e+00 9.99057e-01 9.99057e-01
1.781140000e+00 9.99130e-01 9.99130e-01
1.781150000e+00 9.99310e-01 9.99310e-01
1.781160000e+00 9.99533e-01 9.99533e-01
1.781170000e+00 9.99586e-01 9.99586e-01
1.781180000e+00 9.99485e-01 9.99485e-01
1.781190000e+00 9.99519e-01 9.99519e-01
1.781200000e+00 9.99622e-01 9.99622e-01
1.781210000e+00 9.99602e-01 9.99602e-01
1.781220000e+00 9.99449e-01 9.99449e-01
1.781230000e+00 9.98822e-01 9.98822e-01
1.781240000e+00 9.98611e-01 9.98611e-01
1.781250000e+00 9.99088e-01 9.99088e-01
1.781260000e+00 9.99045e-01 9.99045e-01
1.781270000e+00 9.98332e-01 9.98332e-01
1.781280000e+00 9.96806e-01 9.96806e-01
1.781290000e+00 9.98542e-01 9.98542e-01
1.781300000e+00 9.99175e-01 9.99175e-01
1.781310000e+00 9.99214e-01 9.99214e-01
1.781320000e+00 9.99463e-01 9.99463e-01
1.781330000e+00 9.99489e-01 9.99489e-01
1.781340000e+00 9.99204e-01 9.99204e-01
1.781350000e+00 9.98864e-01 9.98864e-01
1.781360000e+00 9.99408e-01 9.99408e-01
1.781370000e+00 9.99498e-01 9.99498e-01
1.781380000e+00 9.99581e-01 9.99581e-01
1.781390000e+00 9.99745e-01 9.99745e-01
1.781400000e+00 9.99795e-01 9.99795e-01
1.781410000e+00 9.99796e-01 9.99796e-01
1.781420000e+00 9.99737e-01 9.99737e-01
1.781430000e+00 9.99666e-01 9.99666e-01
1.781440000e+00 9.99723e-01 9.99723e-01
1.781450000e+00 9.99802e-01 9.99802e-01
1.781460000e+00 9.99823e-01 9.99823e-01
1.781470000e+00 9.99789e-01 9.99789e-01
1.781480000e+00 9.99701e-01 9.99701e-01
1.781490000e+00 9.99739e-01 9.99739e-01
1.781500000e+00 9.99789e-01 9.99789e-01
1.781510000e+00 9.99831e-01 9.99831e-01
1.781520000e+00 9.99841e-01 9.99841e-01
1.781530000e+00 9.99828e-01 9.99828e-01
1.781540000e+00 9.99787e-01 9.99787e-01
1.781550000e+00 9.99665e-01 9.99665e-01
1.781560000e+00 9.99309e-01 9.99309e-01
1.781570000e+00 9.99519e-01 9.99519e-01
1.781580000e+00 9.99650e-01 9.99650e-01
1.781590000e+00 9.99619e-01 9.99619e-01
1.781600000e+00 9.99434e-01 9.99434e-01
1.781610000e+00 9.98741e-01 9.98741e-01
1.781620000e+00 9.97992e-01 9.97992e-01
1.781630000e+00 9.98602e-01 9.98602e-01
1.781640000e+00 9.98235e-01 9.98235e-01
1.781650000e+00 9.99124e-01 9.99124e-01
1.781660000e+00 9.99447e-01 9.99447e-01
1.781670000e+00 9.99524e-01 9.99524e-01
1.781680000e+00 9.99493e-01 9.99493e-01
1.781690000e+00 9.99365e-01 9.99365e-01
1.781700000e+00 9.99077e-01 9.99077e-01
1.781710000e+00 9.98394e-01 9.98394e-01
1.781720000e+00 9.96209e-01 9.96209e-01
1.781730000e+00 9.91387e-01 9.91387e-01
1.781740000e+00 9.91152e-01 9.91152e-01
1.781750000e+00 9.96581e-01 9.96581e-01
1.781760000e+00 9.98381e-01 9.98381e-01
1.781770000e+00 9.99045e-01 9.99045e-01
1.781780000e+00 9.99319e-01 9.99319e-01
1.781790000e+00 9.99399e-01 9.99399e-01
1.781800000e+00 9.99225e-01 9.99225e-01
1.781810000e+00 9.98951e-01 9.98951e-01
1.781820000e+00 9.99087e-01 9.99087e-01
1.781830000e+00 9.99185e-01 9.99185e-01
1.781840000e+00 9.99284e-01 9.99284e-01
1.781850000e+00 9.99372e-01 9.99372e-01
1.781860000e+00 9.98966e-01 9.98966e-01
1.781870000e+00 9.98060e-01 9.98060e-01
1.781880000e+00 9.99057e-01 9.99057e-01
1.781890000e+00 9.99480e-01 9.99480e-01
1.781900000e+00 9.99641e-01 9.99641e-01
1.781910000e+00 9.99648e-01 9.99648e-01
1.781920000e+00 9.99445e-01 9.99445e-01
1.781930000e+00 9.99594e-01 9.99594e-01
1.781940000e+00 9.99700e-01 9.99700e-01
1.781950000e+00 9.99787e-01 9.99787e-01
1.781960000e+00 9.99842e-01 9.99842e-01
1.781970000e+00 9.99865e-01 9.99865e-01
1.781980000e+00 9.99874e-01 9.99874e-01
1.781990000e+00 9.99875e-01 9.99875e-01
1.782000000e+00 9.99864e-01 9.99864e-01
1.782010000e+00 9.99827e-01 9.99827e-01
1.782020000e+00 9.99749e-01 9.99749e-01
1.782030000e+00 9.99740e-01 9.99740e-01
1.782040000e+00 9.99780e-01 9.99780e-01
1.782050000e+00 9.99825e-01 9.99825e-01
1.782060000e+00 9.99836e-01 9.99836e-01
1.782070000e+00 9.99823e-01 9.99823e-01
1.782080000e+00 9.99787e-01 9.99787e-01
1.782090000e+00 9.99706e-01 9.99706e-01
1.782100000e+00 9.99551e-01 9.99551e-01
1.782110000e+00 9.99131e-01 9.99131e-01
1.782120000e+00 9.98355e-01 9.98355e-01
1.782130000e+00 9.99015e-01 9.99015e-01
1.782140000e+00 9.98862e-01 9.98862e-01
1.782150000e+00 9.99016e-01 9.99016e-01
1.782160000e+00 9.98773e-01 9.98773e-01
1.782170000e+00 9.98937e-01 9.98937e-01
1.782180000e+00 9.98572e-01 9.98572e-01
1.782190000e+00 9.98686e-01 9.98686e-01
1.782200000e+00 9.99103e-01 9.99103e-01
1.782210000e+00 9.99114e-01 9.99114e-01
1.782220000e+00 9.98779e-01 9.98779e-01
1.782230000e+00 9.97677e-01 9.97677e-01
1.782240000e+00 9.93926e-01 9.93926e-01
1.782250000e+00 9.96104e-01 9.96104e-01
1.782260000e+00 9.98287e-01 9.98287e-01
1.782270000e+00 9.98882e-01 9.98882e-01
1.782280000e+00 9.98869e-01 9.98869e-01
1.782290000e+00 9.98115e-01 9.98115e-01
1.782300000e+00 9.97668e-01 9.97668e-01
1.782310000e+00 9.95289e-01 9.95289e-01
1.782320000e+00 9.97173e-01 9.97173e-01
1.782330000e+00 9.98773e-01 9.98773e-01
1.782340000e+00 9.99282e-01 9.99282e-01
1.782350000e+00 9.99501e-01 9.99501e-01
1.782360000e+00 9.99583e-01 9.99583e-01
1.782370000e+00 9.99629e-01 9.99629e-01
1.782380000e+00 9.99600e-01 9.99600e-01
1.782390000e+00 9.99600e-01 9.99600e-01
1.782400000e+00 9.99691e-01 9.99691e-01
1.782410000e+00 9.99684e-01 9.99684e-01
1.782420000e+00 9.99583e-01 9.99583e-01
1.782430000e+00 9.99382e-01 9.99382e-01
1.782440000e+00 9.98581e-01 9.98581e-01
1.782450000e+00 9.98633e-01 9.98633e-01
1.782460000e+00 9.99090e-01 9.99090e-01
1.782470000e+00 9.99105e-01 9.99105e-01
1.782480000e+00 9.99327e-01 9.99327e-01
1.782490000e+00 9.99012e-01 9.99012e-01
1.782500000e+00 9.99248e-01 9.99248e-01
1.782510000e+00 9.99573e-01 9.99573e-01
1.782520000e+00 9.99694e-01 9.99694e-01
1.782530000e+00 9.99721e-01 9.99721e-01
1.782540000e+00 9.99694e-01 9.99694e-01
1.782550000e+00 9.99597e-01 9.99597e-01
1.782560000e+00 9.99342e-01 9.99342e-01
1.782570000e+00 9.99031e-01 9.99031e-01
1.782580000e+00 9.98074e-01 9.98074e-01
1.782590000e+00 9.98160e-01 9.98160e-01
1.782600000e+00 9.97787e-01 9.97787e-01
1.782610000e+00 9.98289e-01 9.98289e-01
1.782620000e+00 9.99021e-01 9.99021e-01
1.782630000e+00 9.99205e-01 9.99205e-01
1.782640000e+00 9.99156e-01 9.99156e-01
1.782650000e+00 9.99393e-01 9.99393e-01
1.782660000e+00 9.99167e-01 9.99167e-01
1.782670000e+00 9.99210e-01 9.99210e-01
1.782680000e+00 9.99346e-01 9.99346e-01
1.782690000e+00 9.99192e-01 9.99192e-01
1.782700000e+00 9.99495e-01 9.99495e-01
1.782710000e+00 9.99525e-01 9.99525e-01
1.782720000e+00 9.99371e-01 9.99371e-01
1.782730000e+00 9.99446e-01 9.99446e-01
1.782740000e+00 9.99503e-01 9.99503e-01
1.782750000e+00 9.99378e-01 9.99378e-01
1.782760000e+00 9.99147e-01 9.99147e-01
1.782770000e+00 9.98817e-01 9.98817e-01
1.782780000e+00 9.97860e-01 9.97860e-01
1.782790000e+00 9.94737e-01 9.94737e-01
1.782800000e+00 9.94064e-01 9.94064e-01
1.782810000e+00 9.97182e-01 9.97182e-01
1.782820000e+00 9.98198e-01 9.98198e-01
1.782830000e+00 9.98176e-01 9.98176e-01
1.782840000e+00 9.96689e-01 9.96689e-01
1.782850000e+00 9.93512e-01 9.93512e-01
1.782860000e+00 9.96866e-01 9.96866e-01
1.782870000e+00 9.98314e-01 9.98314e-01
1.782880000e+00 9.98559e-01 9.98559e-01
1.782890000e+00 9.98032e-01 9.98032e-01
1.782900000e+00 9.97646e-01 9.97646e-01
1.782910000e+00 9.95213e-01 9.95213e-01
1.782920000e+00 9.94595e-01 9.94595e-01
1.782930000e+00 9.97707e-01 9.97707e-01
1.782940000e+00 9.98826e-01 9.98826e-01
1.782950000e+00 9.99301e-01 9.99301e-01
1.782960000e+00 9.99513e-01 9.99513e-01
1.782970000e+00 9.99619e-01 9.99619e-01
1.782980000e+00 9.99669e-01 9.99669e-01
1.782990000e+00 9.99666e-01 9.99666e-01
1.783000000e+00 9.99575e-01 9.99575e-01
1.783010000e+00 9.99615e-01 9.99615e-01
1.783020000e+00 9.99722e-01 9.99722e-01
1.783030000e+00 9.99764e-01 9.99764e-01
1.783040000e+00 9.99771e-01 9.99771e-01
1.783050000e+00 9.99751e-01 9.99751e-01
1.783060000e+00 9.99716e-01 9.99716e-01
1.783070000e+00 9.99641e-01 9.99641e-01
1.783080000e+00 9.99604e-01 9.99604e-01
1.783090000e+00 9.99554e-01 9.99554e-01
1.783100000e+00 9.99394e-01 9.99394e-01
1.783110000e+00 9.98771e-01 9.98771e-01
1.783120000e+00 9.99077e-01 9.99077e-01
1.783130000e+00 9.99264e-01 9.99264e-01
1.783140000e+00 9.99203e-01 9.99203e-01
1.783150000e+00 9.98795e-01 9.98795e-01
1.783160000e+00 9.99138e-01 9.99138e-01
1.783170000e+00 9.99284e-01 9.99284e-01
1.783180000e+00 9.99236e-01 9.99236e-01
1.783190000e+00 9.99378e-01 9.99378e-01
1.783200000e+00 9.99362e-01 9.99362e-01
1.783210000e+00 9.99260e-01 9.99260e-01
1.783220000e+00 9.99190e-01 9.99190e-01
1.783230000e+00 9.98931e-01 9.98931e-01
1.783240000e+00 9.98412e-01 9.98412e-01
1.783250000e+00 9.97462e-01 9.97462e-01
1.783260000e+00 9.94694e-01 9.94694e-01
1.783270000e+00 9.87813e-01 9.87813e-01
1.783280000e+00 9.85229e-01 9.85229e-01
1.783290000e+00 9.94411e-01 9.94411e-01
1.783300000e+00 9.97161e-01 9.97161e-01
1.783310000e+00 9.98227e-01 9.98227e-01
1.783320000e+00 9.98600e-01 9.98600e-01
1.783330000e+00 9.98771e-01 9.98771e-01
1.783340000e+00 9.99012e-01 9.99012e-01
1.783350000e+00 9.99205e-01 9.99205e-01
1.783360000e+00 9.99230e-01 9.99230e-01
1.783370000e+00 9.99095e-01 9.99095e-01
1.783380000e+00 9.98687e-01 9.98687e-01
1.783390000e+00 9.97359e-01 9.97359e-01
1.783400000e+00 9.95775e-01 9.95775e-01
1.783410000e+00 9.97526e-01 9.97526e-01
1.783420000e+00 9.97081e-01 9.97081e-01
1.783430000e+00 9.94449e-01 9.94449e-01
1.783440000e+00 9.93189e-01 9.93189e-01
1.783450000e+00 9.97183e-01 9.97183e-01
1.783460000e+00 9.98461e-01 9.98461e-01
1.783470000e+00 9.98880e-01 9.98880e-01
1.783480000e+00 9.98913e-01 9.98913e-01
1.783490000e+00 9.98802e-01 9.98802e-01
1.783500000e+00 9.98904e-01 9.98904e-01
1.783510000e+00 9.98597e-01 9.98597e-01
1.783520000e+00 9.98467e-01 9.98467e-01
1.783530000e+00 9.98743e-01 9.98743e-01
1.783540000e+00 9.98608e-01 9.98608e-01
1.783550000e+00 9.97737e-01 9.97737e-01
1.783560000e+00 9.97518e-01 9.97518e-01
1.783570000e+00 9.97601e-01 9.97601e-01
1.783580000e+00 9.96882e-01 9.96882e-01
1.783590000e+00 9.96612e-01 9.96612e-01
1.783600000e+00 9.94816e-01 9.94816e-01
1.783610000e+00 9.90472e-01 9.90472e-01
1.783620000e+00 9.83038e-01 9.83038e-01
1.783630000e+00 9.48641e-01 9.48641e-01
1.783640000e+00 9.65195e-01 9.65195e-01
1.783650000e+00 9.86822e-01 9.86822e-01
1.783660000e+00 9.93243e-01 9.93243e-01
1.783670000e+00 9.95549e-01 9.95549e-01
1.783680000e+00 9.95977e-01 9.95977e-01
1.783690000e+00 9.97510e-01 9.97510e-01
1.783700000e+00 9.98206e-01 9.98206e-01
1.783710000e+00 9.98546e-01 9.98546e-01
1.783720000e+00 9.98861e-01 9.98861e-01
1.783730000e+00 9.99022e-01 9.99022e-01
1.783740000e+00 9.99010e-01 9.99010e-01
1.783750000e+00 9.99232e-01 9.99232e-01
1.783760000e+00 9.99313e-01 9.99313e-01
1.783770000e+00 9.99297e-01 9.99297e-01
1.783780000e+00 9.99316e-01 9.99316e-01
1.783790000e+00 9.99283e-01 9.99283e-01
1.783800000e+00 9.99346e-01 9.99346e-01
1.783810000e+00 9.99263e-01 9.99263e-01
1.783820000e+00 9.98981e-01 9.98981e-01
1.783830000e+00 9.98371e-01 9.98371e-01
1.783840000e+00 9.96644e-01 9.96644e-01
1.783850000e+00 9.95376e-01 9.95376e-01
1.783860000e+00 9.93261e-01 9.93261e-01
1.783870000e+00 9.96585e-01 9.96585e-01
1.783880000e+00 9.98323e-01 9.98323e-01
1.783890000e+00 9.98830e-01 9.98830e-01
1.783900000e+00 9.98982e-01 9.98982e-01
1.783910000e+00 9.98937e-01 9.98937e-01
1.783920000e+00 9.98201e-01 9.98201e-01
1.783930000e+00 9.98750e-01 9.98750e-01
1.783940000e+00 9.99181e-01 9.99181e-01
1.783950000e+00 9.99226e-01 9.99226e-01
1.783960000e+00 9.99280e-01 9.99280e-01
1.783970000e+00 9.99259e-01 9.99259e-01
1.783980000e+00 9.99052e-01 9.99052e-01
1.783990000e+00 9.98594e-01 9.98594e-01
1.784000000e+00 9.98359e-01 9.98359e-01
1.784010000e+00 9.98678e-01 9.98678e-01
1.784020000e+00 9.98360e-01 9.98360e-01
1.784030000e+00 9.97105e-01 9.97105e-01
1.784040000e+00 9.93366e-01 9.93366e-01
1.784050000e+00 9.95363e-01 9.95363e-01
1.784060000e+00 9.94759e-01 9.94759e-01
1.784070000e+00 9.89838e-01 9.89838e-01
1.784080000e+00 9.89752e-01 9.89752e-01
1.784090000e+00 9.92628e-01 9.92628e-01
1.784100000e+00 9.95738e-01 9.95738e-01
1.784110000e+00 9.94518e-01 9.94518e-01
1.784120000e+00 9.93072e-01 9.93072e-01
1.784130000e+00 9.97026e-01 9.97026e-01
1.784140000e+00 9.98390e-01 9.98390e-01
1.784150000e+00 9.98924e-01 9.98924e-01
1.784160000e+00 9.99162e-01 9.99162e-01
1.784170000e+00 9.99263e-01 9.99263e-01
1.784180000e+00 9.99262e-01 9.99262e-01
1.784190000e+00 9.99087e-01 9.99087e-01
1.784200000e+00 9.98502e-01 9.98502e-01
1.784210000e+00 9.98767e-01 9.98767e-01
1.784220000e+00 9.98582e-01 9.98582e-01
1.784230000e+00 9.97613e-01 9.97613e-01
1.784240000e+00 9.95171e-01 9.95171e-01
1.784250000e+00 9.96899e-01 9.96899e-01
1.784260000e+00 9.97989e-01 9.97989e-01
1.784270000e+00 9.98208e-01 9.98208e-01
1.784280000e+00 9.98038e-01 9.98038e-01
1.784290000e+00 9.95997e-01 9.95997e-01
1.784300000e+00 9.95523e-01 9.95523e-01
1.784310000e+00 9.96339e-01 9.96339e-01
1.784320000e+00 9.96523e-01 9.96523e-01
1.784330000e+00 9.97804e-01 9.97804e-01
1.784340000e+00 9.98323e-01 9.98323e-01
1.784350000e+00 9.98187e-01 9.98187e-01
1.784360000e+00 9.97125e-01 9.97125e-01
1.784370000e+00 9.95839e-01 9.95839e-01
1.784380000e+00 9.95576e-01 9.95576e-01
1.784390000e+00 9.93376e-01 9.93376e-01
1.784400000e+00 9.86390e-01 9.86390e-01
1.784410000e+00 9.78955e-01 9.78955e-01
1.784420000e+00 9.81189e-01 9.81189e-01
1.784430000e+00 9.88564e-01 9.88564e-01
1.784440000e+00 9.94011e-01 9.94011e-01
1.784450000e+00 9.96601e-01 9.96601e-01
1.784460000e+00 9.97258e-01 9.97258e-01
1.784470000e+00 9.97672e-01 9.97672e-01
1.784480000e+00 9.98180e-01 9.98180e-01
1.784490000e+00 9.98210e-01 9.98210e-01
1.784500000e+00 9.97161e-01 9.97161e-01
1.784510000e+00 9.95500e-01 9.95500e-01
1.784520000e+00 9.97660e-01 9.97660e-01
1.784530000e+00 9.98343e-01 9.98343e-01
1.784540000e+00 9.98589e-01 9.98589e-01
1.784550000e+00 9.98772e-01 9.98772e-01
1.784560000e+00 9.98560e-01 9.98560e-01
1.784570000e+00 9.97620e-01 9.97620e-01
1.784580000e+00 9.97836e-01 9.97836e-01
1.784590000e+00 9.97038e-01 9.97038e-01
1.784600000e+00 9.95989e-01 9.95989e-01
1.784610000e+00 9.92555e-01 9.92555e-01
1.784620000e+00 9.90373e-01 9.90373e-01
1.784630000e+00 9.93336e-01 9.93336e-01
1.784640000e+00 9.96071e-01 9.96071e-01
1.784650000e+00 9.96881e-01 9.96881e-01
1.784660000e+00 9.95950e-01 9.95950e-01
1.784670000e+00 9.93004e-01 9.93004e-01
1.784680000e+00 9.92328e-01 9.92328e-01
1.784690000e+00 9.85792e-01 9.85792e-01
1.784700000e+00 9.86770e-01 9.86770e-01
1.784710000e+00 9.90187e-01 9.90187e-01
1.784720000e+00 9.94906e-01 9.94906e-01
1.784730000e+00 9.96158e-01 9.96158e-01
1.784740000e+00 9.96928e-01 9.96928e-01
1.784750000e+00 9.94844e-01 9.94844e-01
1.784760000e+00 9.96182e-01 9.96182e-01
1.784770000e+00 9.98096e-01 9.98096e-01
1.784780000e+00 9.98651e-01 9.98651e-01
1.784790000e+00 9.98885e-01 9.98885e-01
1.784800000e+00 9.99029e-01 9.99029e-01
1.784810000e+00 9.99071e-01 9.99071e-01
1.784820000e+00 9.99135e-01 9.99135e-01
1.784830000e+00 9.99113e-01 9.99113e-01
1.784840000e+00 9.99028e-01 9.99028e-01
1.784850000e+00 9.98874e-01 9.98874e-01
1.784860000e+00 9.98620e-01 9.98620e-01
1.784870000e+00 9.98193e-01 9.98193e-01
1.784880000e+00 9.97409e-01 9.97409e-01
1.784890000e+00 9.95694e-01 9.95694e-01
1.784900000e+00 9.92923e-01 9.92923e-01
1.784910000e+00 9.86762e-01 9.86762e-01
1.784920000e+00 9.66827e-01 9.66827e-01
1.784930000e+00 9.73105e-01 9.73105e-01
1.784940000e+00 9.74030e-01 9.74030e-01
1.784950000e+00 9.84729e-01 9.84729e-01
1.784960000e+00 9.91075e-01 9.91075e-01
1.784970000e+00 9.95286e-01 9.95286e-01
1.784980000e+00 9.96845e-01 9.96845e-01
1.784990000e+00 9.97532e-01 9.97532e-01
1.785000000e+00 9.98299e-01 9.98299e-01
1.785010000e+00 9.98630e-01 9.98630e-01
1.785020000e+00 9.98706e-01 9.98706e-01
1.785030000e+00 9.98471e-01 9.98471e-01
1.785040000e+00 9.97397e-01 9.97397e-01
1.785050000e+00 9.96470e-01 9.96470e-01
1.785060000e+00 9.98256e-01 9.98256e-01
1.785070000e+00 9.98792e-01 9.98792e-01
1.785080000e+00 9.98813e-01 9.98813e-01
1.785090000e+00 9.98190e-01 9.98190e-01
1.785100000e+00 9.98065e-01 9.98065e-01
1.785110000e+00 9.97723e-01 9.97723e-01
1.785120000e+00 9.95397e-01 9.95397e-01
1.785130000e+00 9.96404e-01 9.96404e-01
1.785140000e+00 9.98222e-01 9.98222e-01
1.785150000e+00 9.98872e-01 9.98872e-01
1.785160000e+00 9.99035e-01 9.99035e-01
1.785170000e+00 9.98896e-01 9.98896e-01
1.785180000e+00 9.98615e-01 9.98615e-01
1.785190000e+00 9.97642e-01 9.97642e-01
1.785200000e+00 9.98192e-01 9.98192e-01
1.785210000e+00 9.98101e-01 9.98101e-01
1.785220000e+00 9.98334e-01 9.98334e-01
1.785230000e+00 9.98259e-01 9.98259e-01
1.785240000e+00 9.97273e-01 9.97273e-01
1.785250000e+00 9.97571e-01 9.97571e-01
1.785260000e+00 9.96714e-01 9.96714e-01
1.785270000e+00 9.96249e-01 9.96249e-01
1.785280000e+00 9.94195e-01 9.94195e-01
1.785290000e+00 9.90469e-01 9.90469e-01
1.785300000e+00 9.95566e-01 9.95566e-01
1.785310000e+00 9.97258e-01 9.97258e-01
1.785320000e+00 9.97460e-01 9.97460e-01
1.785330000e+00 9.96664e-01 9.96664e-01
1.785340000e+00 9.95751e-01 9.95751e-01
1.785350000e+00 9.95939e-01 9.95939e-01
1.785360000e+00 9.95066e-01 9.95066e-01
1.785370000e+00 9.94317e-01 9.94317e-01
1.785380000e+00 9.96436e-01 9.96436e-01
1.785390000e+00 9.96697e-01 9.96697e-01
1.785400000e+00 9.94806e-01 9.94806e-01
1.785410000e+00 9.93116e-01 9.93116e-01
1.785420000e+00 9.94506e-01 9.94506e-01
1.785430000e+00 9.90044e-01 9.90044e-01
1.785440000e+00 9.92272e-01 9.92272e-01
1.785450000e+00 9.95566e-01 9.95566e-01
1.785460000e+00 9.97515e-01 9.97515e-01
1.785470000e+00 9.97790e-01 9.97790e-01
1.785480000e+00 9.97798e-01 9.97798e-01
1.785490000e+00 9.96836e-01 9.96836e-01
1.785500000e+00 9.94598e-01 9.94598e-01
1.785510000e+00 9.96755e-01 9.96755e-01
1.785520000e+00 9.98434e-01 9.98434e-01
1.785530000e+00 9.98995e-01 9.98995e-01
1.785540000e+00 9.99169e-01 9.99169e-01
1.785550000e+00 9.99170e-01 9.99170e-01
1.785560000e+00 9.99206e-01 9.99206e-01
1.785570000e+00 9.99168e-01 9.99168e-01
1.785580000e+00 9.99085e-01 9.99085e-01
1.785590000e+00 9.98813e-01 9.98813e-01
1.785600000e+00 9.97660e-01 9.97660e-01
1.785610000e+00 9.96917e-01 9.96917e-01
1.785620000e+00 9.96478e-01 9.96478e-01
1.785630000e+00 9.98022e-01 9.98022e-01
1.785640000e+00 9.98775e-01 9.98775e-01
1.785650000e+00 9.98875e-01 9.98875e-01
1.785660000e+00 9.98335e-01 9.98335e-01
1.785670000e+00 9.98240e-01 9.98240e-01
1.785680000e+00 9.98656e-01 9.98656e-01
1.785690000e+00 9.98870e-01 9.98870e-01
1.785700000e+00 9.98701e-01 9.98701e-01
1.785710000e+00 9.97621e-01 9.97621e-01
1.785720000e+00 9.96683e-01 9.96683e-01
1.785730000e+00 9.98006e-01 9.98006e-01
1.785740000e+00 9.97455e-01 9.97455e-01
1.785750000e+00 9.97418e-01 9.97418e-01
1.785760000e+00 9.98070e-01 9.98070e-01
1.785770000e+00 9.96994e-01 9.96994e-01
1.785780000e+00 9.94717e-01 9.94717e-01
1.785790000e+00 9.96410e-01 9.96410e-01
1.785800000e+00 9.97980e-01 9.97980e-01
1.785810000e+00 9.98558e-01 9.98558e-01
1.785820000e+00 9.98393e-01 9.98393e-01
1.785830000e+00 9.96869e-01 9.96869e-01
1.785840000e+00 9.94873e-01 9.94873e-01
1.785850000e+00 9.97472e-01 9.97472e-01
1.785860000e+00 9.98000e-01 9.98000e-01
1.785870000e+00 9.97799e-01 9.97799e-01
1.785880000e+00 9.98557e-01 9.98557e-01
1.785890000e+00 9.98836e-01 9.98836e-01
1.785900000e+00 9.99027e-01 9.99027e-01
1.785910000e+00 9.99089e-01 9.99089e-01
1.785920000e+00 9.99002e-01 9.99002e-01
1.785930000e+00 9.98604e-01 9.98604e-01
1.785940000e+00 9.98125e-01 9.98125e-01
1.785950000e+00 9.97783e-01 9.97783e-01
1.785960000e+00 9.95999e-01 9.95999e-01
1.785970000e+00 9.91389e-01 9.91389e-01
1.785980000e+00 9.91325e-01 9.91325e-01
1.785990000e+00 9.95302e-01 9.95302e-01
1.786000000e+00 9.95571e-01 9.95571e-01
1.786010000e+00 9.97585e-01 9.97585e-01
1.786020000e+00 9.98211e-01 9.98211e-01
1.786030000e+00 9.98752e-01 9.98752e-01
1.786040000e+00 9.98818e-01 9.98818e-01
1.786050000e+00 9.98962e-01 9.98962e-01
1.786060000e+00 9.98577e-01 9.98577e-01
1.786070000e+00 9.98218e-01 9.98218e-01
1.786080000e+00 9.98806e-01 9.98806e-01
1.786090000e+00 9.98579e-01 9.98579e-01
1.786100000e+00 9.97798e-01 9.97798e-01
1.786110000e+00 9.98295e-01 9.98295e-01
1.786120000e+00 9.99019e-01 9.99019e-01
1.786130000e+00 9.99236e-01 9.99236e-01
1.786140000e+00 9.99227e-01 9.99227e-01
1.786150000e+00 9.99132e-01 9.99132e-01
1.786160000e+00 9.98956e-01 9.98956e-01
1.786170000e+00 9.98479e-01 9.98479e-01
1.786180000e+00 9.97283e-01 9.97283e-01
1.786190000e+00 9.93775e-01 9.93775e-01
1.786200000e+00 9.93062e-01 9.93062e-01
1.786210000e+00 9.91678e-01 9.91678e-01
1.786220000e+00 9.93241e-01 9.93241e-01
1.786230000e+00 9.95152e-01 9.95152e-01
1.786240000e+00 9.94982e-01 9.94982e-01
1.786250000e+00 9.94954e-01 9.94954e-01
1.786260000e+00 9.94284e-01 9.94284e-01
1.786270000e+00 9.96582e-01 9.96582e-01
1.786280000e+00 9.97705e-01 9.97705e-01
1.786290000e+00 9.98586e-01 9.98586e-01
1.786300000e+00 9.98751e-01 9.98751e-01
1.786310000e+00 9.98266e-01 9.98266e-01
1.786320000e+00 9.98631e-01 9.98631e-01
1.786330000e+00 9.98791e-01 9.98791e-01
1.786340000e+00 9.98372e-01 9.98372e-01
1.786350000e+00 9.96730e-01 9.96730e-01
1.786360000e+00 9.95042e-01 9.95042e-01
1.786370000e+00 9.94405e-01 9.94405e-01
1.786380000e+00 9.97441e-01 9.97441e-01
1.786390000e+00 9.98400e-01 9.98400e-01
1.786400000e+00 9.98851e-01 9.98851e-01
1.786410000e+00 9.99201e-01 9.99201e-01
1.786420000e+00 9.99352e-01 9.99352e-01
1.786430000e+00 9.99371e-01 9.99371e-01
1.786440000e+00 9.99224e-01 9.99224e-01
1.786450000e+00 9.98955e-01 9.98955e-01
1.786460000e+00 9.99192e-01 9.99192e-01
1.786470000e+00 9.99250e-01 9.99250e-01
1.786480000e+00 9.98980e-01 9.98980e-01
1.786490000e+00 9.99066e-01 9.99066e-01
1.786500000e+00 9.98829e-01 9.98829e-01
1.786510000e+00 9.98033e-01 9.98033e-01
1.786520000e+00 9.98432e-01 9.98432e-01
1.786530000e+00 9.98917e-01 9.98917e-01
1.786540000e+00 9.98987e-01 9.98987e-01
1.786550000e+00 9.98884e-01 9.98884e-01
